Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-04-22 00:00:00-05:00,0.07726359144031077,0.07726359144031077,0.07425907254219055,0.07425907254219055,102592000,0.0,0.0
1985-04-23 00:00:00-05:00,0.07597589492797852,0.07640511412146408,0.07597589492797852,0.07597589492797852,118294400,0.0,0.0
1985-04-24 00:00:00-05:00,0.07597590283868491,0.07726355482219112,0.07554668933153152,0.07554668933153152,78937600,0.0,0.0
1985-04-25 00:00:00-05:00,0.07554668933153152,0.07597590283868491,0.07554668933153152,0.07554668933153152,87628800,0.0,0.0
1985-04-26 00:00:00-05:00,0.07554668806490339,0.07769276702673486,0.07511746883392334,0.07511746883392334,119705600,0.0,0.0
1985-04-29 00:00:00-04:00,0.07511745859108546,0.07554667776353821,0.07254216074943542,0.07254216074943542,62204800,0.0,0.0
1985-04-30 00:00:00-04:00,0.07297143340110779,0.07340064715710007,0.07297143340110779,0.07297143340110779,94729600,0.0,0.0
1985-05-01 00:00:00-04:00,0.07297142623135015,0.07340063994517033,0.07168377935886383,0.07168377935886383,57344000,0.0,0.0
1985-05-02 00:00:00-04:00,0.070825318642837,0.070825318642837,0.06610393524169922,0.06610393524169922,329772800,0.0,0.0
1985-05-03 00:00:00-04:00,0.06610394449183936,0.06910846266409061,0.06610394449183936,0.06867924332618713,158121600,0.0,0.0
1985-05-06 00:00:00-04:00,0.06867922008408538,0.06953765273836118,0.06782078742980957,0.06782078742980957,56134400,0.0,0.0
1985-05-07 00:00:00-04:00,0.06867924332618713,0.06867924332618713,0.06867924332618713,0.06867924332618713,107609600,0.0,0.0
1985-05-08 00:00:00-04:00,0.06825002282857895,0.06825002282857895,0.06825002282857895,0.06825002282857895,144390400,0.0,0.0
1985-05-09 00:00:00-04:00,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,127075200,0.0,0.0
1985-05-10 00:00:00-04:00,0.06867925127723942,0.07039611736556757,0.06867925127723942,0.0695376843214035,136080000,0.0,0.0
1985-05-13 00:00:00-04:00,0.06953767627096973,0.06996689560887319,0.06867924332618713,0.06867924332618713,87225600,0.0,0.0
1985-05-14 00:00:00-04:00,0.06867922008408538,0.06910843927673449,0.06782078742980957,0.06782078742980957,121744000,0.0,0.0
1985-05-15 00:00:00-04:00,0.06867924332618713,0.06996689560887319,0.06867924332618713,0.06867924332618713,130435200,0.0,0.0
1985-05-16 00:00:00-04:00,0.07340060919523239,0.07554669405834485,0.07340060919523239,0.07340060919523239,230540800,0.0,0.0
1985-05-17 00:00:00-04:00,0.07340063310568966,0.07597593234172137,0.07297141943186367,0.07468828558921814,211859200,0.0,0.0
1985-05-20 00:00:00-04:00,0.07468826125930456,0.07640512685738517,0.07340060919523239,0.07340060919523239,197187200,0.0,0.0
1985-05-21 00:00:00-04:00,0.0729713946328176,0.0729713946328176,0.07125452905893326,0.07125452905893326,152544000,0.0,0.0
1985-05-22 00:00:00-04:00,0.07125452954277964,0.07168374880467694,0.07082531601190567,0.07082531601190567,120556800,0.0,0.0
1985-05-23 00:00:00-04:00,0.070396085392637,0.070396085392637,0.06782078742980957,0.06782078742980957,239164800,0.0,0.0
1985-05-24 00:00:00-04:00,0.06782081731672823,0.06782081731672823,0.062240231782197945,0.06224023178219795,589478400,0.0,0.0
1985-05-28 00:00:00-04:00,0.061381774182815936,0.061381774182815936,0.057948049157857895,0.057948049157857895,510966400,0.0,0.0
1985-05-29 00:00:00-04:00,0.058806516230106354,0.059235729960047195,0.058806516230106354,0.058806516230106354,246556800,0.0,0.0
1985-05-30 00:00:00-04:00,0.06052333861589432,0.06138177126407043,0.06052333861589432,0.06052333861589432,314921600,0.0,0.0
1985-05-31 00:00:00-04:00,0.060523347008610756,0.061810999024943615,0.05966491997241974,0.05966491997241974,369420800,0.0,0.0
1985-06-03 00:00:00-04:00,0.058377270415746356,0.058377270415746356,0.05494353920221329,0.05494353920221329,576016000,0.0,0.0
1985-06-04 00:00:00-04:00,0.05923572555184364,0.059664944980868835,0.05923572555184364,0.05923572555184364,401923200,0.0,0.0
1985-06-05 00:00:00-04:00,0.05923569532583933,0.06095256070382968,0.057948049157857895,0.057948049157857895,286406400,0.0,0.0
1985-06-06 00:00:00-04:00,0.05837728083133698,0.05837728083133698,0.05837728083133698,0.058377280831336975,271196800,0.0,0.0
1985-06-07 00:00:00-04:00,0.05837728793252074,0.05837728793252074,0.05623120814561844,0.05623120814561844,475238400,0.0,0.0
1985-06-10 00:00:00-04:00,0.05623121143749311,0.056660425127590446,0.055372778326272964,0.055372778326272964,316131200,0.0,0.0
1985-06-11 00:00:00-04:00,0.055372778326272964,0.056660425127590446,0.055372778326272964,0.055372778326272964,300720000,0.0,0.0
1985-06-12 00:00:00-04:00,0.055372788222369164,0.05580200198917459,0.0540851354598999,0.0540851354598999,247990400,0.0,0.0
1985-06-13 00:00:00-04:00,0.05408511042505157,0.054514329724206986,0.051079824566841125,0.051079824566841125,379523200,0.0,0.0
1985-06-14 00:00:00-04:00,0.05107982884921939,0.05408511495938393,0.050650615245103836,0.050650615245103836,565667200,0.0,0.0
1985-06-17 00:00:00-04:00,0.051079824566841125,0.05150904386599654,0.051079824566841125,0.051079824566841125,236342400,0.0,0.0
1985-06-18 00:00:00-04:00,0.05236748605966568,0.05322591907983523,0.05236748605966568,0.05236748605966568,265216000,0.0,0.0
1985-06-19 00:00:00-04:00,0.053655095398426056,0.05451430150923145,0.053655095398426056,0.053655095398426056,171987200,0.0,0.0
1985-06-20 00:00:00-04:00,0.0540851354598999,0.0540851354598999,0.0540851354598999,0.0540851354598999,190803200,0.0,0.0
1985-06-21 00:00:00-04:00,0.055372778326272964,0.056660425127590446,0.055372778326272964,0.055372778326272964,166140800,0.0,0.0
1985-06-24 00:00:00-04:00,0.05923572555184364,0.060094158678868456,0.05923572555184364,0.05923572555184364,205766400,0.0,0.0
1985-06-25 00:00:00-04:00,0.06009412184357643,0.061381767879325366,0.06009412184357643,0.06009412184357643,293910400,0.0,0.0
1985-06-26 00:00:00-04:00,0.062240231782197945,0.062240231782197945,0.062240231782197945,0.06224023178219795,132204800,0.0,0.0
1985-06-27 00:00:00-04:00,0.06309869140386581,0.0635279109665295,0.06309869140386581,0.06309869140386581,192460800,0.0,0.0
1985-06-28 00:00:00-04:00,0.06309865021950128,0.0635278695020144,0.06181100383400917,0.06181100383400917,135744000,0.0,0.0
1985-07-01 00:00:00-04:00,0.062240231782197945,0.06266945116399318,0.062240231782197945,0.06224023178219795,103443200,0.0,0.0
1985-07-02 00:00:00-04:00,0.062240238630917696,0.06266945805994288,0.05923572555184364,0.05923572555184364,77728000,0.0,0.0
1985-07-03 00:00:00-04:00,0.06009412184357643,0.06009412184357643,0.06009412184357643,0.06009412184357643,68499200,0.0,0.0
1985-07-05 00:00:00-04:00,0.06052333861589432,0.06095255780549356,0.06052333861589432,0.06052333861589432,36579200,0.0,0.0
1985-07-08 00:00:00-04:00,0.06052333861589432,0.06095255780549356,0.06052333861589432,0.06052333861589432,92220800,0.0,0.0
1985-07-09 00:00:00-04:00,0.06052333861589432,0.06095255780549356,0.06052333861589432,0.06052333861589432,147907200,0.0,0.0
1985-07-10 00:00:00-04:00,0.06181100383400917,0.06181100383400917,0.06181100383400917,0.06181100383400917,106041600,0.0,0.0
1985-07-11 00:00:00-04:00,0.06181100383400917,0.062240217385498675,0.06181100383400917,0.06181100383400917,64892800,0.0,0.0
1985-07-12 00:00:00-04:00,0.06181099510773776,0.06181099510773776,0.06138177588582039,0.06138177588582039,47040000,0.0,0.0
1985-07-15 00:00:00-04:00,0.06138179884195042,0.06266945125824781,0.06095258519053459,0.06095258519053459,77683200,0.0,0.0
1985-07-16 00:00:00-04:00,0.060952554444416406,0.061381767879325366,0.06009412184357643,0.06009412184357643,143360000,0.0,0.0
1985-07-17 00:00:00-04:00,0.06052333861589432,0.06138177126407043,0.06052333861589432,0.06052333861589432,118182400,0.0,0.0
1985-07-18 00:00:00-04:00,0.06052337237686808,0.06052337237686808,0.05923572555184364,0.05923572555184364,179065600,0.0,0.0
1985-07-19 00:00:00-04:00,0.05966491997241974,0.05966491997241974,0.05966491997241974,0.05966491997241974,114912000,0.0,0.0
1985-07-22 00:00:00-04:00,0.05966491453584824,0.05966491453584824,0.057948049157857895,0.057948049157857895,192304000,0.0,0.0
1985-07-23 00:00:00-04:00,0.057948077445514716,0.0588065105535585,0.056660424917936325,0.056660424917936325,168694400,0.0,0.0
1985-07-24 00:00:00-04:00,0.05666042825722651,0.05751886141586216,0.05580199509859085,0.05580199509859085,168716800,0.0,0.0
1985-07-25 00:00:00-04:00,0.057089611887931824,0.05751882533247755,0.057089611887931824,0.057089611887931824,315078400,0.0,0.0
1985-07-26 00:00:00-04:00,0.057089611887931824,0.05751882533247755,0.057089611887931824,0.057089611887931824,130524800,0.0,0.0
1985-07-29 00:00:00-04:00,0.05708962407618316,0.05708962407618316,0.05494353920221329,0.05494353920221329,77750400,0.0,0.0
1985-07-30 00:00:00-04:00,0.05580199509859085,0.056231214543421566,0.05580199509859085,0.05580199509859085,89465600,0.0,0.0
1985-07-31 00:00:00-04:00,0.05580197631958572,0.05623119561997153,0.054514329880476,0.054514329880476,80505600,0.0,0.0
1985-08-01 00:00:00-04:00,0.054514329880476,0.055372762750223764,0.054514329880476,0.054514329880476,51564800,0.0,0.0
1985-08-02 00:00:00-04:00,0.05451435495773182,0.05451435495773182,0.0540851354598999,0.0540851354598999,97417600,0.0,0.0
1985-08-05 00:00:00-04:00,0.05408509273180763,0.05451431189054951,0.05279667302966118,0.05279667302966118,92332800,0.0,0.0
1985-08-06 00:00:00-04:00,0.05279669970423803,0.054085120057335546,0.05236748605966568,0.05236748605966568,63078400,0.0,0.0
1985-08-07 00:00:00-04:00,0.052367476733283555,0.054943543292338574,0.051079824566841125,0.051079824566841125,151737600,0.0,0.0
1985-08-08 00:00:00-04:00,0.0519382506608963,0.052367469904077535,0.0519382506608963,0.0519382506608963,147772800,0.0,0.0
1985-08-09 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,60950400,0.0,0.0
1985-08-12 00:00:00-04:00,0.05236747037695981,0.05236747037695981,0.05150903761386871,0.05150903761386871,54992000,0.0,0.0
1985-08-13 00:00:00-04:00,0.05236748605966568,0.05322591907983523,0.05236748605966568,0.05236748605966568,42380800,0.0,0.0
1985-08-14 00:00:00-04:00,0.05236747214250878,0.05236747214250878,0.05022138729691506,0.050221387296915054,289900800,0.0,0.0
1985-08-15 00:00:00-04:00,0.05022139529936518,0.05065061462928655,0.04979218170046806,0.04979218170046806,105190400,0.0,0.0
1985-08-16 00:00:00-04:00,0.05022138729691506,0.05107982008894788,0.05022138729691506,0.050221387296915054,83753600,0.0,0.0
1985-08-19 00:00:00-04:00,0.05150903761386871,0.05236747037695981,0.05150903761386871,0.05150903761386871,47868800,0.0,0.0
1985-08-20 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,66953600,0.0,0.0
1985-08-21 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,77011200,0.0,0.0
1985-08-22 00:00:00-04:00,0.052367476733283555,0.052367476733283555,0.051079824566841125,0.051079824566841125,123312000,0.0,0.0
1985-08-23 00:00:00-04:00,0.05107982884921939,0.051509048184359266,0.050650615245103836,0.050650615245103836,44016000,0.0,0.0
1985-08-26 00:00:00-04:00,0.0519382506608963,0.0519382506608963,0.0519382506608963,0.0519382506608963,35660800,0.0,0.0
1985-08-27 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,42918400,0.0,0.0
1985-08-28 00:00:00-04:00,0.05236748605966568,0.05279669970423803,0.05236748605966568,0.05236748605966568,40947200,0.0,0.0
1985-08-29 00:00:00-04:00,0.052367476733283555,0.052367476733283555,0.051079824566841125,0.051079824566841125,56112000,0.0,0.0
1985-08-30 00:00:00-04:00,0.05150903761386871,0.05150903761386871,0.05150903761386871,0.05150903761386871,42873600,0.0,0.0
1985-09-03 00:00:00-04:00,0.051509048184359266,0.051509048184359266,0.050650615245103836,0.050650615245103836,37452800,0.0,0.0
1985-09-04 00:00:00-04:00,0.051079824566841125,0.05193825743412813,0.051079824566841125,0.051079824566841125,47555200,0.0,0.0
1985-09-05 00:00:00-04:00,0.051079824566841125,0.05150904386599654,0.051079824566841125,0.051079824566841125,32816000,0.0,0.0
1985-09-06 00:00:00-04:00,0.05150903761386871,0.05150903761386871,0.05150903761386871,0.05150903761386871,92803200,0.0,0.0
1985-09-09 00:00:00-04:00,0.05236748605966568,0.05279669970423803,0.05236748605966568,0.05236748605966568,132316800,0.0,0.0
1985-09-10 00:00:00-04:00,0.05279667302966118,0.05365510561612298,0.05279667302966118,0.05279667302966118,121766400,0.0,0.0
1985-09-11 00:00:00-04:00,0.053225915879011154,0.05365512949777207,0.053225915879011154,0.053225915879011154,87091200,0.0,0.0
1985-09-12 00:00:00-04:00,0.055372778326272964,0.055372778326272964,0.055372778326272964,0.055372778326272964,111171200,0.0,0.0
1985-09-13 00:00:00-04:00,0.055372788222369164,0.055372788222369164,0.0540851354598999,0.0540851354598999,70537600,0.0,0.0
1985-09-16 00:00:00-04:00,0.054085120057335546,0.054085120057335546,0.05236748605966568,0.05236748605966568,36982400,0.0,0.0
1985-09-17 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,183747200,0.0,0.0
1985-09-18 00:00:00-04:00,0.05580199509859085,0.05580199509859085,0.05580199509859085,0.05580199509859085,120086400,0.0,0.0
1985-09-19 00:00:00-04:00,0.05837728083133698,0.05837728083133698,0.05837728083133698,0.058377280831336975,186323200,0.0,0.0
1985-09-20 00:00:00-04:00,0.058377299138907615,0.05880651861729819,0.0575188659131527,0.057518865913152695,135228800,0.0,0.0
1985-09-23 00:00:00-04:00,0.057948049157857895,0.05880648184685307,0.057948049157857895,0.057948049157857895,118585600,0.0,0.0
1985-09-24 00:00:00-04:00,0.057948077445514716,0.05923572424206767,0.056660424917936325,0.056660424917936325,88099200,0.0,0.0
1985-09-25 00:00:00-04:00,0.05666040918933349,0.05666040918933349,0.054514329880476,0.054514329880476,104496000,0.0,0.0
1985-09-26 00:00:00-04:00,0.054514329880476,0.054943543449837956,0.054514329880476,0.054514329880476,53491200,0.0,0.0
1985-09-30 00:00:00-04:00,0.05451435495773182,0.05494356872453725,0.0540851354598999,0.0540851354598999,36646400,0.0,0.0
1985-10-01 00:00:00-04:00,0.0540851354598999,0.05451435495773182,0.0540851354598999,0.0540851354598999,88345600,0.0,0.0
1985-10-02 00:00:00-04:00,0.05408508243222701,0.05451430150923145,0.053655095398426056,0.053655095398426056,21504000,0.0,0.0
1985-10-03 00:00:00-04:00,0.05365512949777207,0.05365512949777207,0.053225915879011154,0.053225915879011154,48921600,0.0,0.0
1985-10-04 00:00:00-04:00,0.0532259031400509,0.0532259031400509,0.05150903761386871,0.05150903761386871,69529600,0.0,0.0
1985-10-07 00:00:00-04:00,0.05150903761386871,0.05236747037695981,0.05150903761386871,0.05150903761386871,91929600,0.0,0.0
1985-10-08 00:00:00-04:00,0.0519382506608963,0.0519382506608963,0.0519382506608963,0.0519382506608963,86979200,0.0,0.0
1985-10-09 00:00:00-04:00,0.05193825112990269,0.05236747037695981,0.05150903761386871,0.05150903761386871,82812800,0.0,0.0
1985-10-10 00:00:00-04:00,0.054514329880476,0.054943543449837956,0.054514329880476,0.054514329880476,261744000,0.0,0.0
1985-10-11 00:00:00-04:00,0.05494353920221329,0.055801972005596556,0.05494353920221329,0.05494353920221329,118294400,0.0,0.0
1985-10-14 00:00:00-04:00,0.057089611887931824,0.057089611887931824,0.057089611887931824,0.057089611887931824,155187200,0.0,0.0
1985-10-15 00:00:00-04:00,0.05837728083133698,0.05880650017512102,0.05837728083133698,0.058377280831336975,293888000,0.0,0.0
1985-10-16 00:00:00-04:00,0.06181100383400917,0.062240217385498675,0.06181100383400917,0.06181100383400917,288444800,0.0,0.0
1985-10-17 00:00:00-04:00,0.06266941875219345,0.06567392994676664,0.06266941875219345,0.06266941875219345,348185600,0.0,0.0
1985-10-18 00:00:00-04:00,0.06266945125824781,0.06309866490966365,0.06095258519053459,0.06095258519053459,230428800,0.0,0.0
1985-10-21 00:00:00-04:00,0.06095259180589326,0.06095259180589326,0.05923572555184364,0.05923572555184364,118876800,0.0,0.0
1985-10-22 00:00:00-04:00,0.06181100383400917,0.06266943666801178,0.06181100383400917,0.06181100383400917,424547200,0.0,0.0
1985-10-23 00:00:00-04:00,0.06181100383400917,0.0635278695020144,0.06181100383400917,0.06181100383400917,148377600,0.0,0.0
1985-10-24 00:00:00-04:00,0.06309869140386581,0.06481555819246587,0.06309869140386581,0.06309869140386581,272630400,0.0,0.0
1985-10-25 00:00:00-04:00,0.06309865021950128,0.06309865021950128,0.06181100383400917,0.06181100383400917,63280000,0.0,0.0
1985-10-28 00:00:00-05:00,0.06181100383400917,0.062240217385498675,0.06181100383400917,0.06181100383400917,59472000,0.0,0.0
1985-10-29 00:00:00-05:00,0.06181099510773776,0.06181099510773776,0.06138177588582039,0.06138177588582039,130883200,0.0,0.0
1985-10-30 00:00:00-05:00,0.06524474918842316,0.06524474918842316,0.06524474918842316,0.06524474918842316,226576000,0.0,0.0
1985-10-31 00:00:00-05:00,0.06524470950323943,0.06610390995640324,0.06395705789327621,0.06395705789327621,155075200,0.0,0.0
1985-11-01 00:00:00-05:00,0.06395705789327621,0.06524470950323943,0.06395705789327621,0.06395705789327621,92556800,0.0,0.0
1985-11-04 00:00:00-05:00,0.06438631564378738,0.06567396229541844,0.06438631564378738,0.06438631564378738,155724800,0.0,0.0
1985-11-05 00:00:00-05:00,0.06438627700693773,0.0656739228858796,0.06395705789327621,0.06395705789327621,107542400,0.0,0.0
1985-11-06 00:00:00-05:00,0.06610393524169922,0.06653315451954063,0.06610393524169922,0.06610393524169922,200457600,0.0,0.0
1985-11-07 00:00:00-05:00,0.06739158183336258,0.06825001458782491,0.06739158183336258,0.06739158183336258,317139200,0.0,0.0
1985-11-08 00:00:00-05:00,0.07039610296487808,0.07125453583343548,0.07039610296487808,0.07039610296487808,294112000,0.0,0.0
1985-11-11 00:00:00-05:00,0.07039610921575232,0.07125454216053491,0.06867924332618713,0.06867924332618713,178774400,0.0,0.0
1985-11-12 00:00:00-05:00,0.06867923639212337,0.06953766925023597,0.06825002282857895,0.06825002282857895,173644800,0.0,0.0
1985-11-13 00:00:00-05:00,0.06825004434862258,0.06825004434862258,0.0665331780910492,0.0665331780910492,101561600,0.0,0.0
1985-11-14 00:00:00-05:00,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,139507200,0.0,0.0
1985-11-15 00:00:00-05:00,0.06867923639212337,0.06953766925023597,0.06825002282857895,0.06825002282857895,81580800,0.0,0.0
1985-11-18 00:00:00-05:00,0.06825002282857895,0.06867923639212337,0.06825002282857895,0.06825002282857895,64556800,0.0,0.0
1985-11-19 00:00:00-05:00,0.06825002016885919,0.06867923371567704,0.06610393524169922,0.06610393524169922,94326400,0.0,0.0
1985-11-20 00:00:00-05:00,0.0661039501641968,0.06653316953893144,0.06524474918842316,0.06524474918842316,99075200,0.0,0.0
1985-11-21 00:00:00-05:00,0.06524474918842316,0.0661039501641968,0.06524474918842316,0.06524474918842316,102950400,0.0,0.0
1985-11-22 00:00:00-05:00,0.06524474918842316,0.0661039501641968,0.06481552981368852,0.06524474918842316,128755200,0.0,0.0
1985-11-25 00:00:00-05:00,0.06524474859564058,0.06610394956360795,0.06524474859564058,0.06567396223545074,97193600,0.0,0.0
1985-11-26 00:00:00-05:00,0.06567397127380899,0.06696239178992976,0.06524475757492844,0.0665331780910492,164460800,0.0,0.0
1985-11-27 00:00:00-05:00,0.06653316382974284,0.06910846266409061,0.06610394449183936,0.06867924332618713,191721600,0.0,0.0
1985-11-29 00:00:00-05:00,0.06867920745715675,0.06910842657089233,0.06824999407444254,0.06910842657089233,99030400,0.0,0.0
1985-12-02 00:00:00-05:00,0.06910847066483397,0.0695376843214035,0.06867925127723942,0.0695376843214035,100195200,0.0,0.0
1985-12-03 00:00:00-05:00,0.06953763995360654,0.06996685906734212,0.06867920745715675,0.06910842657089233,155075200,0.0,0.0
1985-12-04 00:00:00-05:00,0.06910845652755389,0.0708253222646687,0.06910845652755389,0.07039610296487808,165110400,0.0,0.0
1985-12-05 00:00:00-05:00,0.07039607245005634,0.07125450494650613,0.06867920745715675,0.06910842657089233,125148800,0.0,0.0
1985-12-06 00:00:00-05:00,0.06910843927673449,0.06910843927673449,0.06739157396818288,0.06782078742980957,65452800,0.0,0.0
1985-12-09 00:00:00-05:00,0.06782082491871645,0.06867925804750313,0.06610395866114306,0.0665331780910492,139865600,0.0,0.0
1985-12-10 00:00:00-05:00,0.06653317004055039,0.06739160306546688,0.0661039506625797,0.06696238368749619,200905600,0.0,0.0
1985-12-11 00:00:00-05:00,0.06696235477553376,0.06910843927673449,0.06696235477553376,0.06782078742980957,237619200,0.0,0.0
1985-12-12 00:00:00-05:00,0.06825002971930802,0.06953767627096973,0.06825002971930802,0.06867924332618713,125260800,0.0,0.0
1985-12-13 00:00:00-05:00,0.06867924332618713,0.06953767627096973,0.06782081038140454,0.06867924332618713,251148800,0.0,0.0
1985-12-16 00:00:00-05:00,0.06867926043801945,0.07297142623135015,0.06867926043801945,0.07168377935886383,288915200,0.0,0.0
1985-12-17 00:00:00-05:00,0.07168374880467694,0.07211296233555091,0.0699668832191344,0.07082531601190567,109065600,0.0,0.0
1985-12-18 00:00:00-05:00,0.07340062684336286,0.07855199856433466,0.07340062684336286,0.07640514522790909,559798400,0.0,0.0
1985-12-19 00:00:00-05:00,0.07640513839331459,0.07812277220786282,0.07597591906347761,0.07726357132196426,270121600,0.0,0.0
1985-12-20 00:00:00-05:00,0.077263585132073,0.07812278617154532,0.07640515204998681,0.07683436572551727,206035200,0.0,0.0
1985-12-23 00:00:00-05:00,0.07683433429579768,0.07726355352677773,0.07425903610298616,0.07511746883392334,143225600,0.0,0.0
1985-12-24 00:00:00-05:00,0.07511749926304413,0.07554671866789538,0.0742590661843669,0.07468828558921814,64601600,0.0,0.0
1985-12-26 00:00:00-05:00,0.07468828558921814,0.07554671866789538,0.0742590661843669,0.07468828558921814,45852800,0.0,0.0
1985-12-27 00:00:00-05:00,0.07468828588581446,0.07769279880760345,0.07468828588581446,0.07683436572551727,122886400,0.0,0.0
1985-12-30 00:00:00-05:00,0.07683435886511583,0.07769279187055407,0.07597592585967759,0.07640514522790909,107676800,0.0,0.0
1985-12-31 00:00:00-05:00,0.07640512207686133,0.07683433558401472,0.07554668933153152,0.07554668933153152,87248000,0.0,0.0
1986-01-02 00:00:00-05:00,0.07554671222247085,0.07640514522790909,0.07468827921703261,0.07640514522790909,117420800,0.0,0.0
1986-01-03 00:00:00-05:00,0.07640515204998681,0.07683436572551727,0.0759759326434311,0.07683436572551727,242166400,0.0,0.0
1986-01-06 00:00:00-05:00,0.07683435886511583,0.07683435886511583,0.07511749285423934,0.07640514522790909,185046400,0.0,0.0
1986-01-07 00:00:00-05:00,0.07640513905551277,0.07898120582103729,0.0759759197219558,0.07898120582103729,470534400,0.0,0.0
1986-01-08 00:00:00-05:00,0.0789812063795777,0.08069807226389837,0.07812277343741737,0.0785519927740097,607600000,0.0,0.0
1986-01-09 00:00:00-05:00,0.078552006045766,0.0789812197238518,0.07511750000856228,0.07769279927015305,447238400,0.0,0.0
1986-01-10 00:00:00-05:00,0.07769278498893843,0.07941042453601783,0.07769278498893843,0.07812277227640152,153238400,0.0,0.0
1986-01-13 00:00:00-05:00,0.07812277288494764,0.07941042515459427,0.07726357199160243,0.07898120582103729,215420800,0.0,0.0
1986-01-14 00:00:00-05:00,0.07898122116398479,0.08155652047253321,0.07726358700088111,0.07983965426683426,272697600,0.0,0.0
1986-01-15 00:00:00-05:00,0.07983960539079864,0.08241490312280692,0.07941039196764155,0.08198568969964981,423472000,0.0,0.0
1986-01-16 00:00:00-05:00,0.0819857057394197,0.08499021748239091,0.0819857057394197,0.08413178473711014,534777600,0.0,0.0
1986-01-17 00:00:00-05:00,0.08413179071088676,0.08499022351712054,0.08198571156081401,0.08241492509841919,345385600,0.0,0.0
1986-01-20 00:00:00-05:00,0.08241490312280692,0.08241490312280692,0.08026882454497763,0.08198568969964981,127411200,0.0,0.0
1986-01-21 00:00:00-05:00,0.08198571156081401,0.08284414436704779,0.0815564922921854,0.08241492509841919,151961600,0.0,0.0
